180	2	0	3	-1	1	0	-1	0	0	2	0.00005	0.00005	0.00007	~	0.00000	0.000059	0.000000	0.000060
181	2	0	3	-1	1	1	-1	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000020	0.000000	0.000000
182	2	0	3	0	-3	-1	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000020	0.000000	0.000000
183	2	0	3	0	-3	0	0	0	0	0	0.00054	0.00054	0.00054	~	0.00054	0.000543	0.000000	0.000540
184	2	0	3	0	-3	1	-1	0	0	2	0.00009	0.00009	0.00009	~	0.00000	0.000000	0.000000	0.000090
185	2	0	3	0	-3	1	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000035	0.000000	0.000000
186	2	0	3	0	-3	1	1	0	0	2	0.00009	0.00009	0.00009	~	0.00000	0.000000	0.000000	0.000090
187	3	0	3	0	-2	-1	0	0	0	1	0.00000	0.00000	0.00000	~	0.00000	0.000004	0.000000	0.000000
188	3	0	3	0	-2	0	0	0	0	-1	0.00009	0.00009	0.00009	~	0.00000	0.000092	0.000000	0.000092
189	3	0	3	0	-2	1	0	0	0	-1	0.00000	0.00000	0.00000	~	0.00000	0.000014	0.000000	0.000015
190	2	0	3	0	-1	0	0	0	0	0	0.02997	0.02995	0.02995	MTM	0.02995	0.029926	-0.000033	0.029930
191	4	0	3	0	-1	0	0	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000021	0.000000	0.000025
192	2	0	3	0	-1	1	0	0	0	0	0.01241	0.01241	0.01241	~	0.01241	0.012405	-0.000010	0.012400
193	4	0	3	0	-1	1	0	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000008	0.000000	0.000000
194	2	0	3	0	-1	2	0	0	0	0	0.00115	0.00117	0.00120	~	0.00117	0.001161	-0.000001	0.001180
195	2	0	3	0	0	0	-1	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000026	0.000000	0.000000
196	3	0	3	0	0	0	0	0	0	-1	0.00038	0.00037	0.00037	~	0.00038	0.000379	0.000000	0.000378
197	2	0	3	0	-1	3	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000019	0.000000	0.000000
198	3	0	3	0	0	1	0	0	0	-1	0.00024	0.00024	0.00024	~	0.00024	0.000236	0.000000	0.000235
199	3	0	3	0	0	2	0	0	0	-1	0.00005	0.00005	0.00005	~	0.00000	0.000046	0.000000	0.000045
200	2	0	3	0	1	2	0	0	0	2	0.00012	0.00012	0.00012	~	0.00012	0.000114	0.000000	0.000110
201	2	0	3	0	1	3	0	0	0	2	0.00005	0.00005	0.00005	~	0.00000	0.000047	0.000000	0.000060
202	2	0	3	1	-1	0	-1	0	0	2	0.00026	0.00026	0.00026	~	0.00026	0.000252	0.000000	0.000260
203	2	0	3	1	-1	1	-1	0	0	2	0.00009	0.00009	0.00009	~	0.00000	0.000088	0.000000	0.000100
204	2	0	3	2	-3	0	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000096	0.000000	0.000100
205	2	0	3	2	-3	1	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000037	0.000000	0.000000
206	2	0	3	2	-1	2	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000025	0.000000	0.000000
207	2	0	3	2	-1	3	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000010	0.000000	0.000000
208	2	0	4	-6	2	0	0	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000009	0.000000	0.000000
209	2	0	4	-5	0	0	1	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000027	0.000000	0.000000
210	2	0	4	-5	2	0	1	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000013	0.000000	0.000000
211	2	0	4	-4	0	-1	0	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000044	0.000000	0.000050
212	2	0	4	-4	0	0	0	0	0	0	0.00019	0.00019	0.00019	~	0.00020	0.000211	0.000000	0.000200
213	2	0	4	-4	0	0	2	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000016	0.000000	0.000000
214	2	0	4	-4	0	1	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000019	0.000000	0.000000
215	3	0	4	-4	1	0	0	0	0	-1	0.00000	0.00000	0.00000	~	0.00000	0.000005	0.000000	0.000000
216	2	0	4	-4	2	0	0	0	0	0	0.00014	0.00014	0.00014	~	0.00014	0.000146	0.000000	0.000150
217	2	0	4	-4	2	1	0	0	0	0	0.00007	0.00007	0.00007	~	0.00000	0.000060	0.000000	0.000060
218	2	0	4	-3	-2	0	1	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000020	0.000000	0.000000
219	2	0	4	-3	0	0	1	0	0	0	0.00033	0.00033	0.00033	~	0.00032	0.000327	0.000000	0.000330
220	2	0	4	-3	0	1	1	0	0	0	0.00014	0.00014	0.00014	~	0.00013	0.000131	0.000000	0.000140
221	2	0	4	-2	-2	-1	0	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000033	0.000000	0.000000
222	2	0	4	-2	-2	0	0	0	0	0	0.00026	0.00026	0.00026	~	0.00025	0.000258	0.000000	0.000250
223	2	0	4	-2	-2	1	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000017	0.000000	0.000000
224	3	0	4	-2	-1	0	0	0	0	-1	0.00000	0.00000	0.00000	~	0.00000	0.000028	0.000000	0.000030
225	3	0	4	-2	-1	1	0	0	0	-1	0.00000	0.00000	0.00000	~	0.00000	0.000004	0.000000	0.000000
226	2	0	4	-2	0	0	0	0	0	0	0.00479	0.00479	0.00479	MSQM	0.00478	0.004779	-0.000005	0.004780
